"Metadata_PlateID_Nuclei","Metadata_WellID_Nuclei","Children_Cells_Count_Nuclei","Metadata_Image_Metadata_Compound","Metadata_Image_Metadata_Concentration","probPos","probNeg"
"Week3_25461","C07",412,"staurosporine",0.01,0.6699029126213593,0.33009708737864074
"Week3_25461","C08",524,"staurosporine",0.003,0.22709923664122136,0.7729007633587787
"Week3_25461","C09",710,"staurosporine",0.001,0.11830985915492957,0.8816901408450705
"Week3_25461","C10",897,"staurosporine",3.0E-4,0.014492753623188406,0.9855072463768116
"Week3_25461","C11",275,"taxol",0.3,0.9963636363636363,0.0036363636363636598
"Week3_25461","D02",1052,"DMSO",0.0,0.0,1.0
"Week3_25461","D03",280,"AZ-C",1.0,0.8071428571428572,0.19285714285714284
"Week3_25461","D04",290,"AZ-C",0.3,0.7758620689655172,0.22413793103448276
"Week3_25461","D05",278,"AZ-C",0.1,0.7841726618705036,0.2158273381294964
"Week3_25461","D06",283,"AZ-C",0.03,0.7950530035335689,0.2049469964664311
"Week3_25461","D07",272,"AZ-C",0.01,0.7205882352941176,0.27941176470588236
"Week3_25461","D08",251,"AZ-C",0.003,0.8047808764940239,0.19521912350597614
"Week3_25461","D09",405,"AZ-C",0.001,0.5654320987654321,0.4345679012345679
"Week3_25461","D10",1007,"AZ-C",3.0E-4,0.0,1.0
"Week3_25461","D11",241,"taxol",0.3,0.9875518672199171,0.012448132780082943
"Week3_25461","E02",249,"taxol",0.3,1.0,0.0
"Week3_25461","E03",235,"AZ841",30.0,0.34893617021276596,0.651063829787234
"Week3_25461","E04",19,"AZ841",10.0,0.9473684210526315,0.052631578947368474
"Week3_25461","E05",568,"AZ841",3.0,0.01584507042253521,0.9841549295774648
"Week3_25461","E06",490,"AZ841",1.0,0.010141987829614604,0.9898580121703854
"Week3_25461","E07",590,"AZ841",0.3,0.01011804384485666,0.9898819561551433
"Week3_25461","E08",660,"AZ841",0.1,0.006060606060606061,0.9939393939393939
"Week3_25461","E09",554,"AZ841",0.03,0.012612612612612612,0.9873873873873874
"Week3_25461","E10",556,"AZ841",0.01,0.0035842293906810036,0.996415770609319
"Week3_25461","E11",1195,"DMSO",0.0,0.0,1.0
"Week3_25461","F02",205,"taxol",0.3,0.9951219512195122,0.004878048780487809
"Week3_25461","F03",504,"etoposide",30.0,0.0,1.0
"Week3_25461","F04",588,"etoposide",10.0,0.005076142131979695,0.9949238578680203
"Week3_25461","F05",707,"etoposide",3.0,0.0,1.0
"Week3_25461","F06",786,"etoposide",1.0,0.0,1.0
"Week3_25461","F07",875,"etoposide",0.3,0.001142857142857143,0.9988571428571429
"Week3_25461","F08",963,"etoposide",0.1,0.003115264797507788,0.9968847352024922
"Week3_25461","F09",995,"etoposide",0.03,0.0,1.0
"Week3_25461","F10",1032,"etoposide",0.01,0.0,1.0
"Week3_25461","F11",959,"DMSO",0.0,0.0,1.0
"Week3_25461","G02",265,"taxol",0.3,0.9962264150943396,0.0037735849056603765
"Week3_25461","G03",705,"UO-126",30.0,0.00424929178470255,0.9957507082152974
"Week3_25461","G04",927,"UO-126",10.0,0.0,1.0
"Week3_25461","G05",1077,"UO-126",3.0,0.0018570102135561746,0.9981429897864438
"Week3_25461","G06",1098,"UO-126",1.0,0.0,1.0
"Week3_25461","G07",1044,"UO-126",0.3,0.0,1.0
"Week3_25461","G08",1139,"UO-126",0.1,0.001755926251097454,0.9982440737489026
"Week3_25461","G09",1083,"UO-126",0.03,0.002770083102493075,0.997229916897507
"Week3_25461","G10",965,"UO-126",0.01,0.004145077720207254,0.9958549222797928
"Week3_25461","G11",1113,"DMSO",0.0,0.0017969451931716084,0.9982030548068284
"Week3_25681","B02",1001,"DMSO",0.0,0.0,1.0
"Week3_25681","B03",248,"demecolcine",10.0,0.1935483870967742,0.8064516129032258
"Week3_25681","B04",229,"demecolcine",3.0,0.1965065502183406,0.8034934497816594
"Week3_25681","B05",246,"demecolcine",1.0,0.1951219512195122,0.8048780487804879
"Week3_25681","B06",220,"demecolcine",0.3,0.19090909090909092,0.8090909090909091
"Week3_25681","B07",279,"demecolcine",0.1,0.15412186379928317,0.8458781362007168
"Week3_25681","B08",275,"demecolcine",0.03,0.18545454545454546,0.8145454545454546
"Week3_25681","B09",279,"demecolcine",0.01,0.35125448028673834,0.6487455197132617
"Week3_25681","B10",351,"demecolcine",0.003,0.36182336182336183,0.6381766381766382
"Week3_25681","B11",261,"taxol",0.3,1.0,0.0
"Week3_25681","C02",824,"DMSO",0.0,0.0,1.0
"Week3_25681","C03",276,"emetine",30.0,0.7572463768115942,0.24275362318840576
"Week3_25681","C04",262,"emetine",10.0,0.7175572519083969,0.2824427480916031
"Week3_25681","C05",339,"emetine",3.0,0.6253687315634219,0.3746312684365781
"Week3_25681","C06",300,"emetine",1.0,0.6933333333333334,0.30666666666666664
"Week3_25681","C07",363,"emetine",0.3,0.5895316804407713,0.4104683195592287
"Week3_25681","C08",292,"emetine",0.1,0.7568493150684932,0.24315068493150682
"Week3_25681","C09",360,"emetine",0.03,0.5416666666666666,0.45833333333333337
"Week3_25681","C10",474,"emetine",0.01,0.2109704641350211,0.7890295358649789
"Week3_25681","C11",287,"taxol",0.3,0.9930313588850174,0.006968641114982632
"Week3_25681","D02",1033,"DMSO",0.0,0.0,1.0
"Week3_25681","D03",219,"PD-98059",30.0,0.3287671232876712,0.6712328767123288
"Week3_25681","D04",834,"PD-98059",10.0,0.0,1.0
"Week3_25681","D05",985,"PD-98059",3.0,0.0010152284263959391,0.9989847715736041
"Week3_25681","D06",963,"PD-98059",1.0,0.0,1.0
"Week3_25681","D07",999,"PD-98059",0.3,0.0,1.0
"Week3_25681","D08",982,"PD-98059",0.1,0.0010183299389002036,0.9989816700610998
"Week3_25681","D09",1075,"PD-98059",0.03,0.0065116279069767444,0.9934883720930232
"Week3_25681","D10",1034,"PD-98059",0.01,0.0,1.0
"Week3_25681","D11",245,"taxol",0.3,1.0,0.0
"Week3_25681","E02",203,"taxol",0.3,0.9901477832512315,0.009852216748768461
"Week3_25681","E03",320,"cisplatin",30.0,0.340625,0.659375
"Week3_25681","E04",612,"cisplatin",10.0,0.0016339869281045752,0.9983660130718954
"Week3_25681","E05",862,"cisplatin",3.0,0.0011587485515643105,0.9988412514484357
"Week3_25681","E06",820,"cisplatin",1.0,0.0,1.0
"Week3_25681","E07",881,"cisplatin",0.3,0.0011350737797956867,0.9988649262202043
"Week3_25681","E08",943,"cisplatin",0.1,0.005302226935312832,0.9946977730646872
"Week3_25681","E09",1050,"cisplatin",0.03,0.0019029495718363464,0.9980970504281637
"Week3_25681","E10",896,"cisplatin",0.01,0.004464285714285714,0.9955357142857143
"Week3_25681","E11",894,"DMSO",0.0,0.0011185682326621924,0.9988814317673378
"Week3_25681","F02",212,"taxol",0.3,0.9952830188679245,0.004716981132075526
"Week3_25681","F03",750,"chlorambucil",10.0,0.0,1.0
"Week3_25681","F04",880,"chlorambucil",3.0,0.0,1.0
"Week3_25681","F05",1041,"chlorambucil",1.0,0.0,1.0
"Week3_25681","F06",936,"chlorambucil",0.3,0.002136752136752137,0.9978632478632479
"Week3_25681","F07",990,"chlorambucil",0.1,0.0030303030303030303,0.996969696969697
"Week3_25681","F08",993,"chlorambucil",0.03,0.002014098690835851,0.9979859013091642
"Week3_25681","F09",1134,"chlorambucil",0.01,0.001763668430335097,0.998236331569665
"Week3_25681","F10",900,"chlorambucil",0.003,0.006666666666666667,0.9933333333333333
"Week3_25681","F11",1115,"DMSO",0.0,0.0,1.0
"Week3_25681","G02",238,"taxol",0.3,0.9957983193277311,0.004201680672268893
"Week3_25681","G03",918,"Y-27632",30.0,0.0010893246187363835,0.9989106753812637
"Week3_25681","G04",1114,"Y-27632",10.0,0.0,1.0
"Week3_25681","G05",1056,"Y-27632",3.0,0.0,1.0
"Week3_25681","G06",1169,"Y-27632",1.0,0.0,1.0
"Week3_25681","G07",1121,"Y-27632",0.3,0.0,1.0
"Week3_25681","G08",1134,"Y-27632",0.1,0.001763668430335097,0.998236331569665
"Week3_25681","G09",1100,"Y-27632",0.03,0.0036363636363636364,0.9963636363636363
"Week3_25681","G10",965,"Y-27632",0.01,0.0031088082901554403,0.9968911917098445
"Week3_25681","G11",1039,"DMSO",0.0,9.624639076034649E-4,0.9990375360923965
"Week3_25701","B02",958,"DMSO",0.0,0.0,1.0
"Week3_25701","B03",285,"demecolcine",10.0,0.15087719298245614,0.8491228070175438
"Week3_25701","B04",255,"demecolcine",3.0,0.10196078431372549,0.8980392156862745
"Week3_25701","B05",271,"demecolcine",1.0,0.15498154981549817,0.8450184501845018
"Week3_25701","B06",325,"demecolcine",0.3,0.08,0.92
"Week3_25701","B07",312,"demecolcine",0.1,0.12140575079872204,0.8785942492012779
"Week3_25701","B08",296,"demecolcine",0.03,0.08445945945945946,0.9155405405405406
"Week3_25701","B09",289,"demecolcine",0.01,0.32413793103448274,0.6758620689655173
"Week3_25701","B10",317,"demecolcine",0.003,0.41509433962264153,0.5849056603773585
"Week3_25701","B11",213,"taxol",0.3,0.9859154929577465,0.014084507042253502
"Week3_25701","C02",1109,"DMSO",0.0,0.0,1.0
"Week3_25701","C03",332,"emetine",30.0,0.7048192771084337,0.29518072289156627
"Week3_25701","C04",282,"emetine",10.0,0.7411347517730497,0.25886524822695034
"Week3_25701","C05",315,"emetine",3.0,0.580952380952381,0.419047619047619
"Week3_25701","C06",358,"emetine",1.0,0.6564245810055865,0.34357541899441346
"Week3_25701","C07",344,"emetine",0.3,0.5319767441860465,0.46802325581395354
"Week3_25701","C08",370,"emetine",0.1,0.32972972972972975,0.6702702702702703
"Week3_25701","C09",485,"emetine",0.03,0.24536082474226803,0.7546391752577319
"Week3_25701","C10",532,"emetine",0.01,0.08458646616541353,0.9154135338345865
"Week3_25701","C11",215,"taxol",0.3,1.0,0.0
"Week3_25701","D02",955,"DMSO",0.0,0.0010471204188481676,0.9989528795811519
"Week3_25701","D03",233,"PD-98059",30.0,0.49356223175965663,0.5064377682403434
"Week3_25701","D04",859,"PD-98059",10.0,0.0011641443538998836,0.9988358556461001
"Week3_25701","D05",917,"PD-98059",3.0,0.0,1.0
"Week3_25701","D06",960,"PD-98059",1.0,0.0010416666666666667,0.9989583333333333
"Week3_25701","D07",1045,"PD-98059",0.3,0.0,1.0
"Week3_25701","D08",992,"PD-98059",0.1,0.0,1.0
"Week3_25701","D09",884,"PD-98059",0.03,0.0022624434389140274,0.997737556561086
"Week3_25701","D10",905,"PD-98059",0.01,0.0022099447513812156,0.9977900552486187
"Week3_25701","D11",213,"taxol",0.3,1.0,0.0
"Week3_25701","E02",242,"taxol",0.3,0.9917355371900827,0.008264462809917328
"Week3_25701","E03",194,"cisplatin",30.0,0.6494845360824743,0.35051546391752575
"Week3_25701","E04",580,"cisplatin",10.0,0.010344827586206896,0.9896551724137931
"Week3_25701","E05",798,"cisplatin",3.0,0.0012531328320802004,0.9987468671679198
"Week3_25701","E06",863,"cisplatin",1.0,0.0011587485515643105,0.9988412514484357
"Week3_25701","E07",769,"cisplatin",0.3,0.0013003901170351106,0.9986996098829649
"Week3_25701","E08",960,"cisplatin",0.1,0.003125,0.996875
"Week3_25701","E09",858,"cisplatin",0.03,0.0011655011655011655,0.9988344988344988
"Week3_25701","E10",1062,"cisplatin",0.01,0.003766478342749529,0.9962335216572504
"Week3_25701","E11",837,"DMSO",0.0,0.0011947431302270011,0.998805256869773
"Week3_25701","F02",250,"taxol",0.3,0.996,0.0040000000000000036
"Week3_25701","F03",605,"chlorambucil",10.0,0.001652892561983471,0.9983471074380166
"Week3_25701","F04",693,"chlorambucil",3.0,0.004329004329004329,0.9956709956709957
"Week3_25701","F05",964,"chlorambucil",1.0,0.0,1.0
"Week3_25701","F06",913,"chlorambucil",0.3,0.0,1.0
"Week3_25701","F07",823,"chlorambucil",0.1,0.0036452004860267314,0.9963547995139733
"Week3_25701","F08",880,"chlorambucil",0.03,0.0022727272727272726,0.9977272727272727
"Week3_25701","F09",1010,"chlorambucil",0.01,0.0,1.0
"Week3_25701","F10",929,"chlorambucil",0.003,0.005382131324004306,0.9946178686759957
"Week3_25701","F11",883,"DMSO",0.0,0.0,1.0
"Week3_25701","G02",334,"taxol",0.3,0.9820359281437125,0.017964071856287456
"Week3_25701","G03",800,"Y-27632",30.0,0.00625,0.99375
"Week3_25701","G04",919,"Y-27632",10.0,0.0,1.0
"Week3_25701","G05",1136,"Y-27632",3.0,0.0,1.0
"Week3_25701","G06",997,"Y-27632",1.0,0.0,1.0
"Week3_25701","G07",958,"Y-27632",0.3,0.0010438413361169101,0.9989561586638831
"Week3_25701","G08",970,"Y-27632",0.1,0.0010309278350515464,0.9989690721649485
"Week3_25701","G09",1074,"Y-27632",0.03,0.002793296089385475,0.9972067039106145
"Week3_25701","G10",960,"Y-27632",0.01,0.0,1.0
"Week3_25701","G11",1004,"DMSO",0.0,0.00199203187250996,0.99800796812749
"Week3_25721","B02",1049,"DMSO",0.0,0.0,1.0
"Week3_25721","B03",266,"demecolcine",10.0,0.11654135338345864,0.8834586466165414
"Week3_25721","B04",288,"demecolcine",3.0,0.2326388888888889,0.7673611111111112
"Week3_25721","B05",337,"demecolcine",1.0,0.2433234421364985,0.7566765578635015
"Week3_25721","B06",296,"demecolcine",0.3,0.10810810810810811,0.8918918918918919
"Week3_25721","B07",259,"demecolcine",0.1,0.1891891891891892,0.8108108108108107
"Week3_25721","B08",305,"demecolcine",0.03,0.12786885245901639,0.8721311475409836
"Week3_25721","B09",354,"demecolcine",0.01,0.192090395480226,0.807909604519774
"Week3_25721","B10",331,"demecolcine",0.003,0.28700906344410876,0.7129909365558913
"Week3_25721","B11",294,"taxol",0.3,0.9761904761904762,0.023809523809523836
"Week3_25721","C02",1081,"DMSO",0.0,0.0,1.0
"Week3_25721","C03",327,"emetine",30.0,0.5718654434250765,0.4281345565749235
"Week3_25721","C04",277,"emetine",10.0,0.7148014440433214,0.28519855595667865
"Week3_25721","C05",349,"emetine",3.0,0.664756446991404,0.335243553008596
"Week3_25721","C06",347,"emetine",1.0,0.7060518731988472,0.2939481268011528
"Week3_25721","C07",411,"emetine",0.3,0.5352798053527981,0.46472019464720193
"Week3_25721","C08",356,"emetine",0.1,0.4550561797752809,0.5449438202247191
"Week3_25721","C09",506,"emetine",0.03,0.13438735177865613,0.8656126482213439
"Week3_25721","C10",664,"emetine",0.01,0.04216867469879518,0.9578313253012049
"Week3_25721","C11",268,"taxol",0.3,0.9888059701492538,0.011194029850746245
"Week3_25721","D02",1204,"DMSO",0.0,0.0,1.0
"Week3_25721","D03",343,"PD-98059",30.0,0.3965014577259475,0.6034985422740524
"Week3_25721","D04",898,"PD-98059",10.0,0.0,1.0
"Week3_25721","D05",949,"PD-98059",3.0,0.003157894736842105,0.9968421052631579
"Week3_25721","D06",980,"PD-98059",1.0,0.0,1.0
"Week3_25721","D07",1107,"PD-98059",0.3,0.0,1.0
"Week3_25721","D08",1008,"PD-98059",0.1,0.0019801980198019802,0.998019801980198
"Week3_25721","D09",501,"PD-98059",0.03,0.0,1.0
"Week3_25721","D10",931,"PD-98059",0.01,0.0,1.0
"Week3_25721","D11",231,"taxol",0.3,0.9956709956709957,0.0043290043290042934
"Week3_25721","E02",181,"taxol",0.3,0.9945054945054945,0.005494505494505475
"Week3_25721","E03",258,"cisplatin",30.0,0.5193798449612403,0.48062015503875966
"Week3_25721","E04",745,"cisplatin",10.0,0.0013422818791946308,0.9986577181208054
"Week3_25721","E05",875,"cisplatin",3.0,0.001142857142857143,0.9988571428571429
"Week3_25721","E06",865,"cisplatin",1.0,0.0011560693641618498,0.9988439306358381
"Week3_25721","E07",939,"cisplatin",0.3,0.0,1.0
"Week3_25721","E08",1033,"cisplatin",0.1,0.0,1.0
"Week3_25721","E09",1147,"cisplatin",0.03,8.718395815170009E-4,0.999128160418483
"Week3_25721","E10",954,"cisplatin",0.01,0.0020920502092050207,0.997907949790795
"Week3_25721","E11",1004,"DMSO",0.0,0.0,1.0
"Week3_25721","F02",208,"taxol",0.3,0.9086538461538461,0.09134615384615385
"Week3_25721","F03",703,"chlorambucil",10.0,0.0,1.0
"Week3_25721","F04",917,"chlorambucil",3.0,0.003271537622682661,0.9967284623773174
"Week3_25721","F05",1009,"chlorambucil",1.0,0.0,1.0
"Week3_25721","F06",927,"chlorambucil",0.3,0.0,1.0
"Week3_25721","F07",930,"chlorambucil",0.1,0.001075268817204301,0.9989247311827957
"Week3_25721","F08",1029,"chlorambucil",0.03,9.718172983479105E-4,0.9990281827016521
"Week3_25721","F09",1050,"chlorambucil",0.01,0.0,1.0
"Week3_25721","F10",948,"chlorambucil",0.003,0.0,1.0
"Week3_25721","F11",1069,"DMSO",0.0,9.345794392523365E-4,0.9990654205607477
"Week3_25721","G02",297,"taxol",0.3,0.9832214765100671,0.016778523489932917
"Week3_25721","G03",828,"Y-27632",30.0,0.0,1.0
"Week3_25721","G04",1047,"Y-27632",10.0,0.0,1.0
"Week3_25721","G05",1144,"Y-27632",3.0,0.0,1.0
"Week3_25721","G06",944,"Y-27632",1.0,0.0,1.0
"Week3_25721","G07",946,"Y-27632",0.3,0.0010559662090813093,0.9989440337909187
"Week3_25721","G08",980,"Y-27632",0.1,0.0,1.0
"Week3_25721","G09",518,"Y-27632",0.03,0.013513513513513514,0.9864864864864865
"Week3_25721","G10",1063,"Y-27632",0.01,0.0018814675446848542,0.9981185324553151
"Week3_25721","G11",984,"DMSO",0.0,0.0010152284263959391,0.9989847715736041
"Week4_27481","B02",850,"DMSO",0.0,0.0,1.0
"Week4_27481","B03",142,"anisomycin",10.0,0.8943661971830986,0.10563380281690138
"Week4_27481","B04",139,"anisomycin",3.0,0.7985611510791367,0.20143884892086328
"Week4_27481","B05",137,"anisomycin",1.0,0.8905109489051095,0.10948905109489049
"Week4_27481","B06",235,"anisomycin",0.3,0.4595744680851064,0.5404255319148936
"Week4_27481","B07",518,"anisomycin",0.1,0.013513513513513514,0.9864864864864865
"Week4_27481","B08",596,"anisomycin",0.03,0.0016778523489932886,0.9983221476510067
"Week4_27481","B09",541,"anisomycin",0.01,0.0036968576709796672,0.9963031423290203
"Week4_27481","B10",467,"anisomycin",0.003,0.0021413276231263384,0.9978586723768736
"Week4_27481","B11",114,"taxol",0.3,0.9649122807017544,0.03508771929824561
"Week4_27481","C02",715,"DMSO",0.0,0.0,1.0
"Week4_27481","C03",734,"AG-1478",10.0,0.0,1.0
"Week4_27481","C04",687,"AG-1478",3.0,0.0,1.0
"Week4_27481","C05",780,"AG-1478",1.0,0.001282051282051282,0.9987179487179487
"Week4_27481","C06",593,"AG-1478",0.3,0.003372681281618887,0.9966273187183811
"Week4_27481","C07",789,"AG-1478",0.1,0.0012674271229404308,0.9987325728770595
"Week4_27481","C08",742,"AG-1478",0.03,0.0,1.0
"Week4_27481","C09",463,"AG-1478",0.01,0.0021598272138228943,0.9978401727861771
"Week4_27481","C10",450,"AG-1478",0.003,0.0044444444444444444,0.9955555555555555
"Week4_27481","C11",167,"taxol",0.3,0.9880239520958084,0.0119760479041916
"Week4_27481","D02",648,"DMSO",0.0,0.0,1.0
"Week4_27481","D03",725,"olomoucine",10.0,0.001379310344827586,0.9986206896551724
"Week4_27481","D04",470,"olomoucine",3.0,0.00425531914893617,0.9957446808510638
"Week4_27481","D05",445,"olomoucine",1.0,0.006741573033707865,0.9932584269662922
"Week4_27481","D06",579,"olomoucine",0.3,0.0017271157167530224,0.998272884283247
"Week4_27481","D07",719,"olomoucine",0.1,0.004172461752433936,0.9958275382475661
"Week4_27481","D08",511,"olomoucine",0.03,0.0,1.0
"Week4_27481","D09",596,"olomoucine",0.01,0.003355704697986577,0.9966442953020134
"Week4_27481","D10",405,"olomoucine",0.003,0.0049382716049382715,0.9950617283950617
"Week4_27481","D11",122,"taxol",0.3,0.9836065573770492,0.016393442622950838
"Week4_27481","E02",186,"taxol",0.3,0.989247311827957,0.010752688172043001
"Week4_27481","E03",14,"tunicamycin",50.0,0.9285714285714286,0.0714285714285714
"Week4_27481","E04",524,"tunicamycin",15.0,0.061068702290076333,0.9389312977099237
"Week4_27481","E05",454,"tunicamycin",5.0,0.06607929515418502,0.933920704845815
"Week4_27481","E06",662,"tunicamycin",1.5,0.012084592145015106,0.9879154078549849
"Week4_27481","E07",671,"tunicamycin",0.5,0.0029806259314456036,0.9970193740685543
"Week4_27481","E08",799,"tunicamycin",0.15,0.0,1.0
"Week4_27481","E09",665,"tunicamycin",0.05,0.0,1.0
"Week4_27481","E10",269,"tunicamycin",0.015,0.011152416356877323,0.9888475836431226
"Week4_27481","E11",240,"DMSO",0.0,0.008333333333333333,0.9916666666666667
"Week4_27481","F02",188,"taxol",0.3,0.9787234042553191,0.021276595744680882
"Week4_27481","F03",341,"indirubin monoxime",10.0,0.04398826979472141,0.9560117302052786
"Week4_27481","F04",546,"indirubin monoxime",3.0,0.0018315018315018315,0.9981684981684982
"Week4_27481","F05",736,"indirubin monoxime",1.0,0.0,1.0
"Week4_27481","F06",755,"indirubin monoxime",0.3,0.0,1.0
"Week4_27481","F07",458,"indirubin monoxime",0.1,0.004366812227074236,0.9956331877729258
"Week4_27481","F08",538,"indirubin monoxime",0.03,0.0037174721189591076,0.9962825278810409
"Week4_27481","F09",633,"indirubin monoxime",0.01,0.0,1.0
"Week4_27481","F10",252,"indirubin monoxime",0.003,0.011904761904761904,0.9880952380952381
